Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,5271.32624
10,OX,6817.35425
10,MX,11450.9334
10,PX,5525.06875
10,TOL,17823.0828
10,TMBZ,21604.2136
10,TETRAMBZ,12537.0836
14,EB,179.578759
14,OX,166.046373
14,MX,333.876522
14,PX,167.865791
14,TOL,1636.07793
14,TMBZ,133.573441
14,TETRAMBZ,20.5966151
