Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7019.02029
10,OX,6083.18359
10,MX,10822.2406
10,PX,5672.42184
10,C9S,60.0961315
10,C9P,0.684571239
10,C9N,0.150799269
10,C9-5,15.8695643
14,EB,244.153531
14,OX,151.117716
14,MX,322.197937
14,PX,176.022277
14,C9S,0.308334153
14,C9P,0.0177976753
14,C9N,0.00464028339
14,C9-5,0.279952125
