Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6102.0187
10,OX,6380.38968
10,MX,11222.8814
10,PX,5696.25869
10,TOL,18088.6479
10,MEBZ,939.197211
10,TMBZ,21706.6487
10,PDEB,0.0
10,TETRAMBZ,12643.4848
10,C11,0.0
10,C11A,1799.95454
Total,Total,84579.48162100001
Aromatic Yield,Aromatic Yield,0.710496370700469
