Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6251.94926
10,OX,6331.72179
10,MX,11157.6091
10,PX,5697.4926
10,TOL,18078.4588
10,TMBZ,21667.487
10,TETRAMBZ,12605.9197
14,EB,216.430849
14,OX,156.563787
14,MX,330.585278
14,PX,175.942768
14,TOL,1686.3322
14,TMBZ,135.927394
14,TETRAMBZ,21.0187921
