Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6284.95814
10,OX,6320.25503
10,MX,11143.9128
10,PX,5697.33464
10,TOL,18076.4209
10,TMBZ,21655.9383
10,TETRAMBZ,12581.5174
14,EB,217.623175
14,OX,156.315597
14,MX,330.255247
14,PX,175.978401
14,TOL,1686.55064
14,TMBZ,135.887
14,TETRAMBZ,20.9833404
