Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6212.79441
10,OX,6989.36699
10,MX,12584.7446
10,PX,6389.61922
10,TOL,19769.9377
10,MEBZ,1033.18979
10,TMBZ,23834.9439
10,PDEB,0.0
10,TETRAMBZ,13885.2407
10,C11,0.0
10,C11A,1966.73424
Total,Total,92666.57155000001
Aromatic Yield,Aromatic Yield,0.707664251115905
