Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6440.62343
10,OX,3227.52126
10,MX,5482.02635
10,PX,2916.06789
10,TOL,11010.2016
10,MEBZ,563.307113
10,TMBZ,12905.6919
10,PDEB,0.0
10,TETRAMBZ,7411.76002
10,C11,0.0
10,C11A,998.534289
Total,Total,50955.733852000005
Aromatic Yield,Aromatic Yield,0.7134091177720407
