Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,12462.8098
10,OX,6446.23998
10,MX,7798.22849
10,PX,3548.16047
10,TOL,18175.0935
10,TMBZ,21626.6761
10,TETRAMBZ,12585.6084
14,EB,450.27027
14,OX,165.887635
14,MX,241.143852
14,PX,114.431373
14,TOL,1769.13721
14,TMBZ,141.012959
14,TETRAMBZ,21.8367897
