Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6154.23658
10,OX,6387.10488
10,MX,11184.4946
10,PX,5678.07568
10,C9S,60.0978893
10,C9P,1.24423482
10,C9N,0.297182717
10,C9-5,26.5446292
14,EB,212.660874
14,OX,157.663629
14,MX,330.780023
14,PX,175.020262
14,C9S,0.306555292
14,C9P,0.0320418746
14,C9N,0.00907217068
14,C9-5,0.464444175
