Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7002.22003
10,OX,7371.11612
10,MX,10389.9604
10,PX,4785.39088
10,TOL,18113.1002
10,MEBZ,939.170897
10,TMBZ,21678.286
10,PDEB,0.0
10,TETRAMBZ,12621.4244
10,C11,0.0
10,C11A,1783.56379
Total,Total,84684.232717
Aromatic Yield,Aromatic Yield,0.7113763154826845
