Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6375.23844
10,OX,6290.81065
10,MX,11104.6521
10,PX,5696.83009
10,C9S,60.0972407
10,C9P,0.959342502
10,C9N,0.250551348
10,C9-5,22.6067029
14,EB,220.882571
14,OX,155.677416
14,MX,329.291416
14,PX,176.070733
14,C9S,0.307224665
14,C9P,0.0248030264
14,C9N,0.0076735917
14,C9-5,0.396865683
