Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6801.8244
10,OX,6020.82658
10,MX,11004.3952
10,PX,5777.75344
10,C9S,60.0955034
10,C9P,0.67708667
10,C9N,0.194273665
10,C9-5,16.5307865
14,EB,237.368706
14,OX,150.006421
14,MX,328.678055
14,PX,179.881792
14,C9S,0.308946077
14,C9P,0.0177018274
14,C9N,0.00600407424
14,C9-5,0.292895786
