Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7617.94077
10,OX,5610.99185
10,MX,10724.9225
10,PX,5843.3379
10,TOL,18347.0099
10,MEBZ,938.99645
10,TMBZ,21762.33
10,PDEB,0.0
10,TETRAMBZ,12812.3473
10,C11,0.0
10,C11A,1856.16216
Total,Total,85514.03883
Aromatic Yield,Aromatic Yield,0.718346968652604
