Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6285.26439
10,OX,6320.45108
10,MX,11143.6837
10,PX,5697.11687
10,TOL,18076.4491
10,TMBZ,21655.945
10,TETRAMBZ,12581.5194
14,EB,217.609414
14,OX,156.302957
14,MX,330.211488
14,PX,175.951975
14,TOL,1686.3642
14,TMBZ,135.871866
14,TETRAMBZ,20.9810036
