Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6875.3468
10,OX,7059.09757
10,MX,10569.9069
10,PX,5028.89884
10,TOL,18098.4999
10,TMBZ,21655.6095
10,TETRAMBZ,12579.7126
14,EB,238.257257
14,OX,174.698467
14,MX,313.497932
14,PX,155.46424
14,TOL,1689.3555
14,TMBZ,135.963287
14,TETRAMBZ,20.9947922
