Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,5264.5011
10,OX,6660.93333
10,MX,11569.1893
10,PX,5650.7639
10,TOL,18062.5782
10,TMBZ,21887.723
10,TETRAMBZ,12902.5216
14,EB,180.425891
14,OX,163.134697
14,MX,339.345525
14,PX,172.731507
14,TOL,1667.73771
14,TMBZ,136.00966
14,TETRAMBZ,21.3016398
