Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6448.44871
10,OX,4055.26894
10,MX,6868.98137
10,PX,3607.8196
10,TOL,12819.0262
10,TMBZ,15092.2869
10,TETRAMBZ,8695.46006
14,EB,228.600589
14,OX,102.545439
14,MX,208.41468
14,PX,114.128712
14,TOL,1225.25455
14,TMBZ,96.7590708
14,TETRAMBZ,14.8250594
