Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7132.35616
10,OX,5757.78328
10,MX,10956.3091
10,PX,5829.82906
10,C9S,60.0947071
10,C9P,0.456930361
10,C9N,0.164404207
10,C9-5,13.4749289
14,EB,249.652608
14,OX,143.865769
14,MX,328.227508
14,PX,182.055432
14,C9S,0.309738415
14,C9P,0.0119968048
14,C9N,0.0050991772
14,C9-5,0.23962685
