Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6605.45832
10,OX,6370.98349
10,MX,11025.6671
10,PX,5560.77751
10,C9S,60.096187
10,C9P,0.59780071
10,C9N,0.163848379
10,C9-5,16.986427
14,EB,229.88549
14,OX,158.31911
14,MX,328.415571
14,PX,172.649127
14,C9S,0.308268845
14,C9P,0.0155688161
14,C9N,0.00504729141
14,C9-5,0.299979367
