Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6972.82658
10,OX,6099.46023
10,MX,10841.9882
10,PX,5673.77281
10,TOL,17985.0218
10,MEBZ,939.135097
10,TMBZ,21449.9782
10,PDEB,0.0
10,TETRAMBZ,12349.2896
10,C11,0.0
10,C11A,1651.30439
Total,Total,83962.776907
Aromatic Yield,Aromatic Yield,0.7053158416561519
