Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7429.8462
10,OX,5560.48433
10,MX,10885.6882
10,PX,5868.21259
10,C9S,60.0938436
10,C9P,0.321001702
10,C9N,0.136890767
10,C9-5,10.8754414
14,EB,260.965766
14,OX,139.390375
14,MX,327.240189
14,PX,183.896217
14,C9S,0.31060297
14,C9P,0.00847146828
14,C9N,0.00426387643
14,C9-5,0.194240042
