Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,9115.74678
10,OX,3844.07721
10,MX,10584.1643
10,PX,6392.46172
10,C9S,60.0909943
10,C9P,0.0350456211
10,C9N,0.0742547579
10,C9-5,4.76531928
14,EB,323.552242
14,OX,97.3421818
14,MX,321.525601
14,PX,202.451242
14,C9S,0.313465401
14,C9P,0.000937721668
14,C9N,0.0023408547
14,C9-5,0.0861557881
