Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6184.19514
10,OX,7244.65946
10,MX,13161.9784
10,PX,6665.39689
10,TOL,20439.3336
10,TMBZ,24704.2203
10,TETRAMBZ,14407.6988
14,EB,211.777342
14,OX,177.324476
14,MX,385.766551
14,PX,203.580949
14,TOL,1886.00168
14,TMBZ,153.461486
14,TETRAMBZ,23.7822636
