Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6978.85125
10,OX,5916.34571
10,MX,10955.1615
10,PX,5803.44421
10,C9S,60.0948853
10,C9P,0.53482005
10,C9N,0.170788867
10,C9-5,14.3208316
14,EB,244.166801
14,OX,147.755958
14,MX,328.040146
14,PX,181.147792
14,C9S,0.309564182
14,C9P,0.0140369048
14,C9N,0.00529503827
14,C9-5,0.25456292
