Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6644.24359
10,OX,6715.56885
10,MX,10814.6317
10,PX,5326.6686
10,TOL,18086.4256
10,MEBZ,939.175794
10,TMBZ,21648.0011
10,PDEB,0.0
10,TETRAMBZ,12566.1213
10,C11,0.0
10,C11A,1761.41151
Total,Total,84502.248044
Aromatic Yield,Aromatic Yield,0.7098475824234184
