Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6299.79651
10,OX,6181.34298
10,MX,10855.9002
10,PX,5558.18191
10,TOL,17734.2934
10,TMBZ,21219.3184
10,TETRAMBZ,12321.1969
14,EB,218.450007
14,OX,153.084878
14,MX,322.181777
14,PX,171.930585
14,TOL,1657.02398
14,TMBZ,133.319507
14,TETRAMBZ,20.5765062
