Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6221.70265
10,OX,6311.62472
10,MX,11164.1351
10,PX,5724.00467
10,TOL,18063.0934
10,TMBZ,21654.8319
10,TETRAMBZ,12581.4679
14,EB,215.175656
14,OX,155.926922
14,MX,330.459349
14,PX,176.588036
14,TOL,1683.31426
14,TMBZ,135.732482
14,TETRAMBZ,20.9599156
