Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7686.20593
10,OX,6108.79782
10,MX,10365.1267
10,PX,5565.93269
10,C9S,60.0943591
10,C9P,0.279152615
10,C9N,0.051334125
10,C9-5,9.23949303
14,EB,269.379467
14,OX,152.820376
14,MX,310.917665
14,PX,174.042153
14,C9S,0.310103205
14,C9P,0.00734634951
14,C9N,0.00159499195
14,C9-5,0.16462118
