Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7164.42379
10,OX,5806.19412
10,MX,10903.0533
10,PX,5828.39806
10,C9S,60.0942601
10,C9P,0.40987346
10,C9N,0.148754141
10,C9-5,12.2648001
14,EB,251.303653
14,OX,145.355119
14,MX,327.318234
14,PX,182.400394
14,C9S,0.310189002
14,C9P,0.0107998567
14,C9N,0.00462666816
14,C9-5,0.218729329
