Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6269.38909
10,OX,6318.19383
10,MX,11148.8888
10,PX,5703.86815
10,C9S,60.0974857
10,C9P,1.07670973
10,C9N,0.276003008
10,C9-5,24.3338509
14,EB,217.004193
14,OX,156.209883
14,MX,330.281086
14,PX,176.114621
14,C9S,0.306968082
14,C9P,0.0277979245
14,C9N,0.00844311697
14,C9-5,0.426666882
