Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7002.22003
10,OX,7371.11612
10,MX,10389.9604
10,PX,4785.39088
10,TOL,18113.1002
10,TMBZ,21678.286
10,TETRAMBZ,12621.4244
14,EB,242.685796
14,OX,182.431727
14,MX,308.201215
14,PX,147.958146
14,TOL,1690.70489
14,TMBZ,136.108641
14,TETRAMBZ,21.0652564
