Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7278.94418
10,OX,6170.12385
10,MX,10592.2359
10,PX,5616.1474
10,C9S,60.095146
10,C9P,0.411501616
10,C9N,0.0889875654
10,C9-5,12.2258793
14,EB,254.318044
14,OX,153.90352
14,MX,316.746724
14,PX,175.061693
14,C9S,0.309316505
14,C9P,0.0107781082
14,C9N,0.0027542597
14,C9-5,0.216965837
