Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6408.93356
10,OX,4855.46451
10,MX,8281.031
10,PX,4301.99622
10,TOL,14599.6353
10,TMBZ,17281.2604
10,TETRAMBZ,9985.94519
14,EB,225.389572
14,OX,121.855514
14,MX,249.25557
14,PX,134.989391
14,TOL,1383.88122
14,TMBZ,109.982929
14,TETRAMBZ,16.8979114
