Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,16265.1503
10,OX,5418.00445
10,MX,5941.48677
10,PX,2651.31757
10,TOL,18046.0876
10,MEBZ,938.701854
10,TMBZ,21608.8598
10,PDEB,0.0
10,TETRAMBZ,13213.989
10,C11,0.0
10,C11A,1762.76531
Total,Total,85846.36265400001
Aromatic Yield,Aromatic Yield,0.7211386016388089
