Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6212.25036
10,OX,6344.30855
10,MX,11175.3575
10,PX,5697.01762
10,TOL,18081.8748
10,TMBZ,21676.3455
10,TETRAMBZ,12606.1931
14,EB,214.972545
14,OX,156.816849
14,MX,330.981556
14,PX,175.858407
14,TOL,1685.98618
14,TMBZ,135.933258
14,TETRAMBZ,21.0112883
