Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7368.28298
10,OX,5367.34729
10,MX,10948.0384
10,PX,5981.96575
10,TOL,18242.0059
10,TMBZ,21677.294
10,TETRAMBZ,12580.8399
14,EB,257.739881
14,OX,134.03666
14,MX,327.763129
14,PX,186.678156
14,TOL,1719.75878
14,TMBZ,137.301617
14,TETRAMBZ,21.182684
