Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,9579.42143
10,OX,6746.59104
10,MX,9389.08483
10,PX,4401.7377
10,TOL,18250.1019
10,MEBZ,938.836671
10,TMBZ,21627.4877
10,PDEB,0.0
10,TETRAMBZ,12583.9729
10,C11,0.0
10,C11A,1766.52532
Total,Total,85283.75949099999
Aromatic Yield,Aromatic Yield,0.7164125439969887
