Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6332.22907
10,OX,6327.41696
10,MX,11127.9844
10,PX,5676.95334
10,C9S,60.0972309
10,C9P,0.974111496
10,C9N,0.251970533
10,C9-5,22.7932054
14,EB,219.413834
14,OX,156.59441
14,MX,330.014717
14,PX,175.474101
14,C9S,0.307223158
14,C9P,0.0251921215
14,C9N,0.00771849633
14,C9-5,0.400215449
