Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,4752.36602
10,OX,6836.28585
10,MX,11762.7237
10,PX,5583.70502
10,C9S,60.1020111
10,C9P,5.49848095
10,C9N,0.856677862
10,C9-5,68.307242
14,EB,161.593774
14,OX,166.183957
14,MX,342.307425
14,PX,169.321544
14,C9S,0.302425337
14,C9P,0.138242817
14,C9N,0.025639848
14,C9-5,1.171077
