Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6012.27858
10,OX,8752.2976
10,MX,16912.4745
10,PX,8432.70069
10,TOL,24682.1121
10,MEBZ,1315.30212
10,TMBZ,30310.9872
10,PDEB,0.0
10,TETRAMBZ,17815.004
10,C11,0.0
10,C11A,2566.95203
Total,Total,116800.10882
Aromatic Yield,Aromatic Yield,0.7008289888376766
