Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,9397.06459
10,OX,6743.20598
10,MX,9495.72918
10,PX,4464.06392
10,TOL,18252.9303
10,TMBZ,21629.5873
10,TETRAMBZ,12583.9004
14,EB,335.727532
14,OX,171.722808
14,MX,290.362669
14,PX,142.34085
14,TOL,1756.88545
14,TMBZ,139.607198
14,TETRAMBZ,21.6059531
