Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6763.77916
10,OX,6157.9808
10,MX,10944.3536
10,PX,5680.80708
10,TOL,18024.2183
10,MEBZ,939.161562
10,TMBZ,21468.4386
10,PDEB,0.0
10,TETRAMBZ,12199.8628
10,C11,0.0
10,C11A,1611.31872
Total,Total,83789.92062199999
Aromatic Yield,Aromatic Yield,0.7038637901562904
