Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6132.75971
10,OX,6300.81257
10,MX,11191.0458
10,PX,5760.59716
10,C9S,60.0980605
10,C9P,1.35839176
10,C9N,0.334964319
10,C9-5,28.0799156
14,EB,211.76335
14,OX,155.428995
14,MX,330.730571
14,PX,177.430825
14,C9S,0.306392728
14,C9P,0.0349354997
14,C9N,0.0102152461
14,C9-5,0.490793113
