Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7065.20933
10,OX,7649.20896
10,MX,10255.2788
10,PX,4585.41684
10,TOL,18134.8459
10,TMBZ,21717.8777
10,TETRAMBZ,12693.0749
14,EB,244.90368
14,OX,189.327259
14,MX,304.248537
14,PX,141.79734
14,TOL,1692.75493
14,TMBZ,136.358242
14,TETRAMBZ,21.1849976
