Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,5962.45639
10,OX,9262.9809
10,MX,18348.9071
10,PX,9107.33709
10,TOL,26271.4202
10,MEBZ,1409.36482
10,TMBZ,32446.4023
10,PDEB,0.0
10,TETRAMBZ,19129.6199
10,C11,0.0
10,C11A,2768.54529
Total,Total,124707.03399
Aromatic Yield,Aromatic Yield,0.698387625876359
