Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,7351.61749
10,OX,5695.32837
10,MX,10849.4295
10,PX,5851.16416
10,TOL,18366.9203
10,TMBZ,21811.0774
10,TETRAMBZ,12781.5254
14,EB,258.514287
14,OX,142.914427
14,MX,326.521699
14,PX,183.576444
14,TOL,1740.45759
14,TMBZ,138.770162
14,TETRAMBZ,21.6180773
