Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6367.28807
10,OX,6292.22985
10,MX,11109.5336
10,PX,5696.19512
10,C9S,60.0972978
10,C9P,0.969346601
10,C9N,0.254773747
10,C9-5,22.7809818
14,EB,220.548521
14,OX,155.674639
14,MX,329.348961
14,PX,176.003631
14,C9S,0.307167914
14,C9P,0.0250504556
14,C9N,0.0078001753
14,C9-5,0.399782113
