Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6118.45554
10,OX,6377.11221
10,MX,11213.2302
10,PX,5698.18246
10,TOL,18084.8766
10,MEBZ,939.191707
10,TMBZ,21712.3018
10,PDEB,0.0
10,TETRAMBZ,12701.6207
10,C11,0.0
10,C11A,1818.27678
Total,Total,84663.247997
Aromatic Yield,Aromatic Yield,0.7112000367078041
