Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,4775.0662
10,OX,7171.07741
10,MX,11488.3056
10,PX,5311.32884
10,TOL,17544.6443
10,MEBZ,939.49448
10,TMBZ,21446.9464
10,PDEB,0.0
10,TETRAMBZ,12346.9317
10,C11,0.0
10,C11A,1668.26157
Total,Total,82692.0565
Aromatic Yield,Aromatic Yield,0.6946413586722746
