Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,14432.8348
10,OX,5949.15056
10,MX,6817.78613
10,PX,3076.1007
10,TOL,18112.0791
10,MEBZ,938.695891
10,TMBZ,21616.3747
10,PDEB,0.0
10,TETRAMBZ,12590.0735
10,C11,0.0
10,C11A,1763.85418
Total,Total,85296.94956099999
Aromatic Yield,Aromatic Yield,0.7165233450646316
