Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,11239.6261
10,OX,4744.74226
10,MX,8882.13668
10,PX,5120.73254
10,TOL,17022.7204
10,MEBZ,938.929785
10,TMBZ,20647.4935
10,PDEB,0.0
10,TETRAMBZ,11311.1459
10,C11,0.0
10,C11A,1157.58331
Total,Total,81065.11047500001
Aromatic Yield,Aromatic Yield,0.6809744595150085
