Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6978.8436
10,OX,5916.34935
10,MX,10955.1642
10,PX,5803.44391
10,TOL,18270.1776
10,TMBZ,21755.4743
10,TETRAMBZ,12712.9141
14,EB,244.166708
14,OX,147.756151
14,MX,328.04046
14,PX,181.147913
14,TOL,1722.4657
14,TMBZ,137.788048
14,TETRAMBZ,21.4032989
