Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6212.10963
10,OX,6344.14205
10,MX,11175.4907
10,PX,5697.17306
10,C9S,60.0975721
10,C9P,1.13133415
10,C9N,0.286343232
10,C9-5,25.0849164
14,EB,214.983169
14,OX,156.824035
14,MX,331.009357
14,PX,175.875881
14,C9S,0.306914702
14,C9P,0.0292006359
14,C9N,0.0087575421
14,C9-5,0.439735967
