Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6553.39212
10,OX,6143.53942
10,MX,11087.0842
10,PX,5740.54634
10,C9S,60.0965217
10,C9P,0.935057375
10,C9N,0.236985056
10,C9-5,20.4933331
14,EB,227.718398
14,OX,152.449697
14,MX,329.729685
14,PX,177.946783
14,C9S,0.307924375
14,C9P,0.0242832022
14,C9N,0.00728453976
14,C9-5,0.361102224
