Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,11105.7557
10,OX,4785.79343
10,MX,8945.80828
10,PX,5146.8059
10,TOL,17040.5373
10,TMBZ,20661.458
10,TETRAMBZ,11340.2771
14,EB,393.23048
14,OX,120.965517
14,MX,271.136179
14,PX,162.612942
14,TOL,1626.96067
14,TMBZ,132.590533
14,TETRAMBZ,19.3706058
