Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,2569.16692
10,OX,3410.38235
10,MX,13941.9956
10,PX,7957.64578
10,TOL,17708.5906
10,MEBZ,939.518232
10,TMBZ,21520.6682
10,PDEB,0.0
10,TETRAMBZ,13161.2616
10,C11,0.0
10,C11A,2017.44836
Total,Total,83226.677642
Aromatic Yield,Aromatic Yield,0.6991323578343743
