Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,5962.45639
10,OX,9262.9809
10,MX,18348.9071
10,PX,9107.33709
10,TOL,26271.4202
10,TMBZ,32446.4023
10,TETRAMBZ,19129.6199
14,EB,198.633789
14,OX,220.940664
14,MX,523.166985
14,PX,270.49252
14,TOL,2359.05756
14,TMBZ,196.582514
14,TETRAMBZ,30.7778703
