Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,6068.09716
10,OX,8208.68151
10,MX,15472.3747
10,PX,7751.03398
10,TOL,23067.9013
10,MEBZ,1221.25268
10,TMBZ,28161.9122
10,PDEB,0.0
10,TETRAMBZ,16502.4381
10,C11,0.0
10,C11A,2365.88943
Total,Total,108819.58106
Aromatic Yield,Aromatic Yield,0.7031703409181572
