Stream_ID,Component,Mass_flow_rate_kg/hr
10,EB,5046.65459
10,OX,6919.31239
10,MX,11516.667
10,PX,5479.65965
10,TOL,17758.4997
10,MEBZ,939.392009
10,TMBZ,21594.2566
10,PDEB,0.0
10,TETRAMBZ,12542.0507
10,C11,0.0
10,C11A,1755.43866
Total,Total,83551.931299
Aromatic Yield,Aromatic Yield,0.7018645990165925
